episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/loss,info/learner/default_policy/learner_stats/grad_norm,info/learner/default_policy/learner_stats/td_error_abs,info/learner/default_policy/learner_stats/q_taken_mean,info/learner/default_policy/learner_stats/target_mean
20.0,-20.0,-1.4,10.0,100,4,38000,40,38000,False,3800,38,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-17-31,1648898251,84.49484038352966,3142.873256921768,1253,1d29a0c222c3,172.17.0.2,3142.873256921768,1520,38,"[0.0, 10.0, 10.0, 10.0, 20.0, 0.0, 0.0, 0.0, 10.0, 0.0, -10.0, 10.0, 10.0, 0.0, 0.0, 0.0, -10.0, -20.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, -10.0, 0.0, -10.0, -20.0, 0.0, 20.0, -20.0, 0.0, 0.0, 10.0, 0.0, 0.0, -10.0, -20.0, 10.0, 20.0, 10.0, -10.0, -10.0, 0.0, -10.0, -20.0, 0.0, -10.0, -10.0, 0.0, 10.0, 0.0, -10.0, -10.0, 0.0, 0.0, 10.0, -10.0, 10.0, 0.0, 0.0, 10.0, 10.0, -10.0, 10.0, -10.0, 10.0, 20.0, -10.0, -10.0, 0.0, 0.0, 0.0, -10.0, 10.0, -10.0, 0.0, 0.0, -10.0, 10.0, -10.0, 0.0, -20.0, 0.0, 0.0, 0.0, -10.0, 0.0, 0.0, 10.0, -10.0, -20.0, -10.0, 0.0, -20.0, -10.0, -20.0, 10.0, -10.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7386251746096267,55.054337391664106,0.22906263230185978,0.16430039466550359,0.0,3363.91,11.891,2519.792,15.874,65.552,38000,38000,38000,40,37960,73,23.422314049586777,68.71157024793389,6.807947635650635,20.538440704345703,1.5935834248860676,1.8134160359700522,2.100740432739258
20.0,-20.0,-2.3,10.0,100,4,39000,40,39000,False,3900,39,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-18-56,1648898336,83.9984393119812,3226.8716962337494,1253,1d29a0c222c3,172.17.0.2,3226.8716962337494,1560,39,"[10.0, 0.0, 0.0, 10.0, -20.0, 0.0, -20.0, 10.0, 0.0, 0.0, 10.0, -10.0, 10.0, 20.0, 10.0, 0.0, 10.0, -10.0, 0.0, 0.0, 20.0, 0.0, -10.0, -10.0, 0.0, -10.0, -10.0, -10.0, 0.0, -20.0, -20.0, -10.0, 10.0, -20.0, 0.0, -10.0, 10.0, 0.0, 10.0, -10.0, -10.0, 0.0, 10.0, 10.0, -10.0, 10.0, 0.0, -20.0, 20.0, 0.0, 0.0, 0.0, -10.0, -10.0, 0.0, 10.0, -10.0, 0.0, -10.0, 0.0, -10.0, 0.0, -10.0, -20.0, 0.0, -10.0, 10.0, -10.0, 10.0, -10.0, -10.0, -10.0, 0.0, 10.0, -10.0, -20.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, -20.0, 10.0, 10.0, -20.0, 10.0, -10.0, 0.0, -10.0, 0.0, -10.0, 10.0, 10.0, -20.0, 0.0, -20.0, -10.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7389997986081613,55.07288170697052,0.22917472451861096,0.1644262985356245,0.0,3327.172,12.022,2513.737,15.913,44.039,39000,39000,39000,40,39000,75,22.863333333333337,69.09750000000001,5.352024555206299,30.452402114868164,1.3753514607747397,1.127748998006185,1.5722972869873046
20.0,-20.0,-1.1,10.0,100,4,40000,40,40000,False,4000,40,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-20-20,1648898420,83.56957483291626,3310.4412710666656,1253,1d29a0c222c3,172.17.0.2,3310.4412710666656,1600,40,"[-10.0, 0.0, 10.0, 0.0, -20.0, 10.0, -10.0, 0.0, 0.0, 10.0, 20.0, 10.0, 20.0, 0.0, 10.0, 0.0, 20.0, -20.0, 0.0, 10.0, 20.0, 0.0, 0.0, -10.0, 10.0, -20.0, 0.0, -10.0, 0.0, 10.0, -10.0, -10.0, -10.0, -10.0, 10.0, 0.0, -10.0, 0.0, 0.0, -10.0, -10.0, 0.0, -10.0, 0.0, -10.0, -10.0, -10.0, 10.0, 10.0, -10.0, 0.0, 10.0, -20.0, 0.0, -20.0, -10.0, -10.0, 0.0, -10.0, 10.0, 0.0, 0.0, -10.0, -20.0, 0.0, 10.0, -10.0, 0.0, -10.0, -10.0, 20.0, 10.0, 0.0, -10.0, 0.0, -10.0, 0.0, 0.0, 10.0, -10.0, 0.0, 0.0, 0.0, 10.0, -20.0, 10.0, -10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, -10.0, 0.0, 10.0, 10.0, -20.0, -10.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7387355451237709,55.054330745943425,0.22910278018218683,0.16435414311313923,0.0,3323.854,12.034,2496.314,16.024,44.204,40000,40000,40000,40,39520,76,22.98916666666667,69.35833333333333,4.181394577026367,11.715229034423828,1.2938182830810547,1.4638991038004556,1.3928858439127605
10.0,-30.0,-3.0,10.0,100,4,41000,40,41000,False,4100,41,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-21-45,1648898505,84.5940043926239,3395.0352754592896,1253,1d29a0c222c3,172.17.0.2,3395.0352754592896,1640,41,"[0.0, -10.0, 0.0, 0.0, 0.0, 0.0, 10.0, -10.0, -10.0, -10.0, 10.0, -20.0, -10.0, -10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, -10.0, -20.0, -10.0, 0.0, -10.0, 10.0, 10.0, -10.0, 10.0, 0.0, 0.0, 0.0, 0.0, -10.0, 0.0, 0.0, 0.0, 0.0, 10.0, -10.0, 0.0, -10.0, -10.0, -10.0, 10.0, -10.0, -10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, -10.0, -30.0, 10.0, 0.0, -10.0, -20.0, -10.0, 10.0, -20.0, 0.0, 0.0, 10.0, -10.0, 0.0, 0.0, 0.0, 0.0, -10.0, 10.0, -10.0, 0.0, 0.0, -10.0, -10.0, -10.0, 0.0, -10.0, -10.0, -10.0, 0.0, 0.0, 10.0, 0.0, -10.0, -10.0, -10.0, 0.0, 0.0, 10.0, 0.0, -20.0, -10.0, -10.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7389063556512244,55.06931050395211,0.22916212487530102,0.16441125774858015,0.0,3383.761,11.821,2508.069,15.949,72.826,41000,41000,41000,40,40560,78,23.772131147540986,69.6450819672131,7.46508264541626,15.747523307800293,1.6062981923421225,1.454291534423828,1.5156295776367188
20.0,-30.0,-3.1,10.0,100,4,42000,40,42000,False,4200,42,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-23-11,1648898591,84.96186566352844,3479.997141122818,1253,1d29a0c222c3,172.17.0.2,3479.997141122818,1680,42,"[0.0, 10.0, 0.0, -10.0, 10.0, 10.0, -10.0, 0.0, -10.0, 10.0, -10.0, 0.0, 0.0, -30.0, 0.0, 0.0, 10.0, -10.0, -10.0, -10.0, 0.0, 0.0, 0.0, 20.0, 0.0, -10.0, 0.0, -20.0, 0.0, 0.0, -10.0, 0.0, 0.0, 0.0, -10.0, -10.0, -10.0, -10.0, 10.0, -10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, -10.0, 0.0, -10.0, 0.0, -10.0, -10.0, 0.0, 10.0, 10.0, -20.0, 0.0, 0.0, 10.0, -20.0, 10.0, -10.0, -10.0, -10.0, 0.0, 0.0, -10.0, 0.0, -10.0, -10.0, -10.0, -20.0, 0.0, 10.0, -10.0, 10.0, 0.0, 0.0, -10.0, -20.0, 10.0, -10.0, 10.0, -20.0, 0.0, -10.0, -10.0, -10.0, -10.0, 0.0, -10.0, 0.0, 0.0, -10.0, 10.0, 0.0, 0.0, -10.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7389963734616507,55.062977470292246,0.22942317620809496,0.16439802225925,0.0,3415.13,11.713,2556.545,15.646,68.445,42000,42000,42000,40,41600,80,23.24297520661157,70.01239669421486,5.84303092956543,15.234313011169434,1.4273972829182944,1.5302525838216146,1.3732649485270183
20.0,-20.0,-1.6,10.0,100,4,43000,40,43000,False,4300,43,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-24-35,1648898675,83.88668370246887,3563.883824825287,1253,1d29a0c222c3,172.17.0.2,3563.883824825287,1720,43,"[10.0, -10.0, 0.0, -10.0, 10.0, 10.0, 0.0, 0.0, 0.0, -20.0, 0.0, 0.0, -10.0, 10.0, 0.0, -10.0, -20.0, -10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, -10.0, -10.0, -10.0, 10.0, 10.0, 10.0, -10.0, -10.0, -10.0, 10.0, -10.0, 10.0, 0.0, 20.0, 0.0, 10.0, 0.0, -20.0, -10.0, 10.0, -10.0, 10.0, 0.0, -10.0, 0.0, -20.0, 0.0, -10.0, 10.0, -20.0, -10.0, -10.0, 10.0, 0.0, -10.0, -10.0, -10.0, 20.0, -10.0, 20.0, -10.0, 0.0, 10.0, 0.0, -10.0, -10.0, 10.0, -20.0, 10.0, 0.0, -10.0, 0.0, 0.0, -10.0, 0.0, 10.0, -10.0, -10.0, 0.0, 0.0, 0.0, -20.0, -10.0, -10.0, 0.0, 0.0, -10.0, 10.0, 10.0, 0.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7389518684835701,55.06688921343568,0.22948572729013314,0.1644078448432821,0.0,3377.66,11.843,2543.902,15.724,45.238,43000,43000,43000,40,42640,82,22.799999999999997,70.29338842975207,6.913134574890137,10.95371150970459,1.6101202646891275,1.8651952107747396,1.837408955891927
10.0,-30.0,-0.2,10.0,100,4,44000,40,44000,False,4400,44,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-26-00,1648898760,84.81034541130066,3648.6941702365875,1253,1d29a0c222c3,172.17.0.2,3648.6941702365875,1760,44,"[0.0, 10.0, -10.0, -10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, -10.0, 10.0, 0.0, 10.0, 0.0, 10.0, -10.0, 10.0, -10.0, 0.0, -10.0, 10.0, -10.0, 0.0, 10.0, 0.0, 10.0, -10.0, 0.0, 0.0, 10.0, -10.0, 10.0, -30.0, 0.0, 0.0, -10.0, 0.0, -10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, -10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, -10.0, -20.0, -10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, -10.0, -10.0, 10.0, -10.0, 0.0, 10.0, 0.0, 10.0, 10.0, -10.0, -20.0, -20.0, -10.0, 10.0, -10.0, 0.0, -10.0, 0.0, -10.0, 10.0, 0.0, 0.0, -10.0, 10.0, 10.0, 0.0, -10.0, -10.0, 10.0, -10.0, 0.0, 10.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7390612396865787,55.066626122426726,0.2295136039944716,0.1644403834135334,0.0,3390.887,11.796,2543.5,15.726,73.208,44000,44000,44000,40,43680,84,23.529752066115705,70.59586776859503,5.825290203094482,31.95281410217285,1.387415059407552,0.36872002283732097,0.9584318161010742
20.0,-20.0,-2.7,10.0,100,4,45000,40,45000,False,4500,45,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-27-25,1648898845,84.78066325187683,3733.4748334884644,1253,1d29a0c222c3,172.17.0.2,3733.4748334884644,1800,45,"[0.0, 10.0, -20.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 10.0, -10.0, 0.0, -20.0, 10.0, -10.0, -10.0, 0.0, 0.0, -20.0, 0.0, 0.0, 0.0, -10.0, 0.0, 0.0, 10.0, 0.0, -20.0, 0.0, 10.0, -10.0, 0.0, 10.0, 0.0, -10.0, 0.0, 10.0, -10.0, 0.0, -10.0, 0.0, -10.0, 10.0, -20.0, 0.0, 0.0, -10.0, 0.0, 0.0, 0.0, -10.0, 0.0, 0.0, -20.0, -20.0, 20.0, -20.0, -10.0, -10.0, -10.0, -20.0, 0.0, 10.0, -10.0, 10.0, 0.0, 0.0, 0.0, 10.0, -10.0, 0.0, -10.0, 0.0, -10.0, 0.0, -20.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, -10.0, -10.0, -20.0, -10.0, 0.0, -10.0, -20.0, -10.0, 0.0, -10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7390977223601175,55.06467162296618,0.22959505735042515,0.1645099109103442,0.0,3387.285,11.809,2563.149,15.606,54.257,45000,45000,45000,40,44720,86,23.568032786885247,70.89590163934425,4.821945667266846,15.406009674072266,1.3770650227864583,1.3254845937093098,1.3980271657307943
30.0,-20.0,-1.7,10.0,100,4,46000,40,46000,False,4600,46,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-28-50,1648898930,84.51686263084412,3817.9916961193085,1253,1d29a0c222c3,172.17.0.2,3817.9916961193085,1840,46,"[0.0, 10.0, -20.0, -10.0, 10.0, 0.0, -20.0, -10.0, -10.0, -10.0, -10.0, -10.0, 10.0, 0.0, 30.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, -10.0, 10.0, -20.0, -20.0, 0.0, -10.0, 10.0, -20.0, 10.0, 10.0, 0.0, 10.0, -10.0, 0.0, -10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, -10.0, -10.0, -10.0, -10.0, 0.0, -20.0, 0.0, -10.0, 0.0, 0.0, -10.0, 0.0, -10.0, -10.0, 0.0, -10.0, 0.0, -10.0, 0.0, 0.0, -20.0, 0.0, 10.0, -10.0, 10.0, 0.0, 0.0, -10.0, 0.0, 0.0, 0.0, -10.0, -10.0, -10.0, 10.0, -10.0, -10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, -10.0, 10.0, 0.0, 10.0, 10.0, -20.0, 0.0, 0.0, 10.0, 0.0, -10.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7389478917308873,55.051372047300255,0.22957733574872136,0.1644704167961649,0.0,3367.674,11.878,2522.736,15.856,71.509,46000,46000,46000,40,45760,88,23.05289256198347,71.13140495867769,2.896287441253662,10.99172306060791,0.953048578898112,0.773809305826823,0.7512257893880209
20.0,-20.0,1.3,10.0,100,4,47000,40,47000,False,4700,47,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-30-15,1648899015,84.54635739326477,3902.5380535125732,1253,1d29a0c222c3,172.17.0.2,3902.5380535125732,1880,47,"[10.0, 0.0, -10.0, 10.0, 10.0, 0.0, -10.0, 10.0, 0.0, -10.0, -10.0, 0.0, 0.0, -10.0, -10.0, -10.0, 0.0, 0.0, -20.0, -10.0, 0.0, 20.0, 20.0, -10.0, 0.0, 20.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, -10.0, 10.0, 10.0, -10.0, 0.0, -10.0, -10.0, 0.0, 10.0, 20.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, -10.0, 10.0, 0.0, -20.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 20.0, 10.0, 0.0, 0.0, -10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, -20.0, 0.0, 20.0, 10.0, 10.0, -10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, -20.0, -10.0, 10.0, -20.0, 20.0, 0.0, -10.0, 0.0, 0.0, 20.0, 10.0, -20.0, 10.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7388927958669204,55.04259894973785,0.22952844311192586,0.16447370909151243,0.0,3387.933,11.807,2552.316,15.672,85.298,47000,47000,47000,40,46800,90,23.02892561983471,71.4099173553719,6.306902885437012,18.538841247558594,1.5711421966552734,1.2606258392333984,1.2483932495117187
20.0,-20.0,1.2,10.0,100,4,48000,40,48000,False,4800,48,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-31-40,1648899100,83.92314720153809,3986.4612007141113,1253,1d29a0c222c3,172.17.0.2,3986.4612007141113,1920,48,"[-10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 20.0, 0.0, 0.0, 0.0, 10.0, 0.0, -10.0, 10.0, -20.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, -10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, -20.0, 10.0, 10.0, 10.0, 10.0, -10.0, 0.0, -20.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, -20.0, 20.0, -10.0, 0.0, -10.0, -10.0, -10.0, 0.0, -10.0, 10.0, 10.0, 10.0, 0.0, -10.0, -10.0, 10.0, -10.0, 10.0, -20.0, 0.0, 0.0, -10.0, 0.0, 0.0, -20.0, 0.0, 0.0, 0.0, -10.0, 0.0, 0.0, 10.0, 20.0, 0.0, 0.0, 0.0, -10.0, 20.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 20.0, -10.0, 20.0, -10.0, 10.0, -10.0, -20.0, 10.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7387104506055945,55.02166958930402,0.2294124518719407,0.16439794927882648,0.0,3371.339,11.865,2549.869,15.687,63.553,48000,48000,48000,40,47840,92,23.111666666666665,71.8225,5.834408760070801,29.393869400024414,1.3978982289632162,0.8927581151326497,1.4603922526041666
20.0,-20.0,-1.4,10.0,100,4,49000,40,49000,False,4900,49,1ae99_00000,8a8309fca8534f08b7a1b5813e397be5,2022-04-02_04-33-03,1648899183,82.91513442993164,4069.376335144043,1253,1d29a0c222c3,172.17.0.2,4069.376335144043,1960,49,"[-20.0, 10.0, -10.0, 0.0, 10.0, 0.0, 0.0, -20.0, 0.0, 0.0, 0.0, -20.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, -10.0, 0.0, -10.0, -10.0, 0.0, 0.0, -20.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, -10.0, -10.0, -10.0, 0.0, -20.0, 10.0, 10.0, 0.0, 10.0, -10.0, 0.0, -20.0, 0.0, 0.0, -10.0, -10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 10.0, 10.0, -20.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0, -10.0, -10.0, -10.0, -10.0, 0.0, 0.0, 10.0, -10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, -10.0, 0.0, 10.0, 10.0, -10.0, 10.0, 0.0, -10.0, -20.0, 0.0, -10.0, 0.0, 0.0, 0.0, -10.0, -10.0, 10.0, 0.0, 10.0, -10.0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.7383547630244669,54.99184095132656,0.22932093792103356,0.16428797442167117,0.0,3349.161,11.943,2503.386,15.978,63.493,49000,49000,49000,40,48880,94,23.118487394957985,72.10420168067226,7.130048751831055,16.77699089050293,1.6687786102294921,1.8016501108805338,2.019275410970052
